76.32	-4.74	76.46	-5.55	77.06	-5.42	83.90	-4.83       75.53	-4.93	75.58	-5.45	75.70	-5.48	78.16	-4.80
75.26	-4.69	75.49	-4.63	75.96	-4.55	81.11	-4.48       74.62	-4.49	74.80	-4.36	74.92	-4.31	76.55	-4.21
74.62	-5.08	74.91	-5.04	75.35	-4.99	79.55	-4.89       74.12	-4.91	74.30	-4.82	74.47	-4.76	75.72	-4.76
74.10	-5.66	74.41	-5.61	74.93	-5.56	78.46	-5.50       73.71	-5.50	73.87	-5.42	74.06	-5.39	75.17	-5.35
73.68	-5.95	73.97	-5.96	74.46	-5.94	77.53	-5.91       73.28	-5.91	73.47	-5.86	73.59	-5.86	74.54	-5.86
73.31	-6.33	73.59	-6.31	74.07	-6.29	76.74	-6.29       72.86	-6.27	73.09	-6.26	73.18	-6.26	74.05	-6.25
72.79	-6.47	73.01	-6.44	73.56	-6.44	75.90	-6.46       72.35	-6.42	72.55	-6.40	72.70	-6.39	73.43	-6.41
72.50	-6.68	72.78	-6.66	73.29	-6.66	75.36	-6.68       72.04	-6.62	72.23	-6.64	72.45	-6.63	73.08	-6.63
72.19	-6.77	72.48	-6.78	73.04	-6.78	74.78	-6.79       71.74	-6.75	71.95	-6.75	72.16	-6.76	72.76	-6.77
71.85	-6.90	72.05	-6.91	72.60	-6.91	74.18	-6.94       71.37	-6.89	71.59	-6.90	71.77	-6.88	72.38	-6.91
69.17	-7.37	69.35	-7.37	69.80	-7.33	71.08	-7.37       68.66	-7.36	68.86	-7.35	69.05	-7.36	69.57	-7.38
66.54	-8.74	66.71	-8.75	67.16	-8.72	68.19	-8.72       66.06	-8.75	66.19	-8.74	66.36	-8.73	66.89	-8.76
64.27	-9.61	64.44	-9.60	64.85	-9.56	65.68	-9.57       63.78	-9.60	63.94	-9.57	64.08	-9.58	64.55	-9.62
62.37	-10.08	62.61	-10.08	62.97	-10.02	63.61	-10.03       61.98	-10.05	62.05	-10.05	62.18	-10.05	62.68	-10.07
60.82	-10.31	60.95	-10.31	61.45	-10.27	61.94	-10.26       60.47	-10.29	60.54	-10.28	60.63	-10.30	61.13	-10.32
59.44	-10.40	59.56	-10.39	60.00	-10.34	60.39	-10.35       59.05	-10.39	59.16	-10.38	59.26	-10.38	59.69	-10.41
58.28	-10.42	58.37	-10.41	58.87	-10.36	59.09	-10.36       57.93	-10.41	58.00	-10.41	58.16	-10.40	58.54	-10.43
57.25	-10.42	57.39	-10.40	57.82	-10.35	57.99	-10.36       56.95	-10.39	56.98	-10.40	57.12	-10.39	57.51	-10.43
56.31	-10.30	56.52	-10.25	56.89	-10.22	57.04	-10.22       56.08	-10.25	56.08	-10.26	56.25	-10.24	56.57	-10.29
55.00	-10.05	55.20	-10.04	55.55	-10.01	55.67	-10.02       54.71	-10.07	54.76	-10.06	54.94	-10.05	55.24	-10.10
53.92	-9.69	54.01	-9.70	54.39	-9.67	54.48	-9.70       53.63	-9.72	53.63	-9.71	53.76	-9.71	54.07	-9.78
52.94	-9.42	53.06	-9.42	53.49	-9.39	53.54	-9.42       52.57	-9.47	52.68	-9.44	52.84	-9.43	53.17	-9.48
52.20	-9.08	52.32	-9.08	52.69	-9.08	52.79	-9.08       51.82	-9.13	51.94	-9.11	52.12	-9.09	52.44	-9.15
51.62	-8.74	51.77	-8.75	52.09	-8.76	52.22	-8.75       51.22	-8.81	51.39	-8.78	51.53	-8.77	51.84	-8.83
49.69	-7.71	49.82	-7.76	50.10	-7.81	50.21	-7.78       49.28	-7.79	49.50	-7.77	49.58	-7.78	49.89	-7.85
48.76	-6.76	48.86	-6.83	49.19	-6.91	49.29	-6.89       48.31	-6.86	48.50	-6.84	48.63	-6.86	48.88	-6.95
48.17	-6.28	48.23	-6.39	48.57	-6.51	48.58	-6.51       47.66	-6.40	47.89	-6.40	48.01	-6.46	48.23	-6.54
47.71	-5.90	47.84	-6.00	48.15	-6.14	48.11	-6.22       47.25	-6.00	47.45	-6.00	47.54	-6.10	47.73	-6.18
47.49	-5.68	47.61	-5.81	47.85	-6.00	47.84	-6.07       47.04	-5.78	47.22	-5.78	47.28	-5.93	47.45	-6.00
47.31	-5.49	47.45	-5.68	47.66	-5.90	47.69	-6.00       46.82	-5.61	47.05	-5.64	47.10	-5.84	47.29	-5.90
47.27	-5.53	47.41	-5.87	47.66	-6.15	47.69	-6.28       46.79	-5.74	46.99	-5.84	47.04	-6.10	47.26	-6.20
46.91	-5.49	46.97	-5.98	46.97	-6.31	47.00	-6.46       46.38	-5.74	46.54	-5.92	46.49	-6.23	46.52	-6.36
