125.51	-2.64	125.83	-4.10	127.01	-3.54	135.22	-2.57       123.98	-1.97	123.43	-3.97	123.33	-3.75	128.39	-2.04
122.64	-4.96	123.14	-4.91	123.62	-4.78	130.40	-4.77       121.43	-4.25	121.13	-4.16	121.09	-4.07	124.99	-4.06
120.76	-5.86	121.30	-5.84	121.69	-5.76	127.38	-5.72       119.74	-5.43	119.45	-5.35	119.46	-5.29	122.75	-5.23
119.48	-6.29	119.83	-6.28	120.39	-6.17	125.26	-6.14       118.55	-5.91	118.27	-5.87	118.26	-5.86	121.10	-5.80
118.34	-6.68	118.65	-6.68	119.13	-6.53	123.30	-6.51       117.55	-6.28	117.14	-6.27	117.26	-6.25	119.78	-6.22
117.47	-7.02	117.80	-7.02	118.27	-6.87	121.95	-6.86       116.75	-6.66	116.40	-6.62	116.50	-6.60	118.75	-6.56
116.35	-7.41	116.59	-7.43	117.16	-7.28	120.40	-7.29       115.66	-7.05	115.39	-7.04	115.39	-7.04	117.52	-7.00
115.70	-7.65	115.97	-7.66	116.54	-7.48	119.33	-7.49       115.12	-7.27	114.77	-7.25	114.82	-7.24	116.74	-7.22
115.01	-7.78	115.27	-7.82	115.83	-7.65	118.31	-7.65       114.46	-7.44	114.17	-7.44	114.17	-7.41	115.90	-7.39
114.31	-7.88	114.48	-7.91	115.01	-7.72	117.27	-7.72       113.78	-7.53	113.42	-7.53	113.50	-7.51	115.13	-7.46
108.68	-7.51	108.92	-7.50	109.69	-7.29	111.56	-7.32       108.60	-7.21	108.32	-7.20	108.35	-7.18	109.92	-7.17
104.56	-8.05	104.72	-8.02	105.58	-7.80	107.21	-7.85       104.60	-7.83	104.30	-7.83	104.36	-7.80	105.61	-7.80
101.33	-8.33	101.41	-8.23	102.48	-8.09	103.75	-8.14       101.48	-8.16	101.17	-8.17	101.25	-8.14	102.25	-8.13
98.86	-8.44	98.92	-8.35	99.88	-8.23	100.95	-8.28       98.96	-8.33	98.68	-8.34	98.75	-8.31	99.56	-8.29
96.95	-8.35	96.98	-8.26	98.02	-8.14	98.82	-8.19       97.04	-8.28	96.76	-8.29	96.84	-8.25	97.69	-8.24
95.27	-8.29	95.38	-8.21	96.31	-8.12	96.97	-8.15       95.36	-8.25	95.09	-8.26	95.17	-8.22	96.05	-8.19
93.97	-8.19	94.12	-8.10	94.86	-8.05	95.39	-8.05       94.03	-8.16	93.76	-8.17	93.88	-8.13	94.65	-8.11
92.87	-8.09	92.97	-8.00	93.81	-7.98	94.11	-7.97       92.89	-8.09	92.62	-8.11	92.77	-8.06	93.51	-8.07
91.91	-7.93	92.03	-7.85	92.84	-7.83	93.09	-7.83       91.89	-7.95	91.60	-7.96	91.78	-7.91	92.50	-7.92
90.32	-7.71	90.45	-7.63	91.17	-7.63	91.37	-7.62       90.20	-7.76	89.97	-7.76	90.18	-7.70	90.82	-7.72
89.09	-7.41	89.23	-7.34	90.00	-7.37	90.14	-7.35       88.94	-7.48	88.76	-7.48	88.99	-7.43	89.61	-7.44
88.14	-7.22	88.26	-7.17	88.91	-7.21	89.07	-7.17       87.91	-7.29	87.70	-7.30	87.99	-7.25	88.59	-7.26
87.37	-7.09	87.51	-7.05	88.18	-7.08	88.28	-7.05       87.10	-7.16	86.90	-7.18	87.25	-7.10	87.72	-7.13
86.66	-6.93	86.80	-6.87	87.56	-6.92	87.58	-6.90       86.38	-6.98	86.21	-7.02	86.56	-6.93	87.01	-6.97
84.39	-6.47	84.54	-6.44	85.18	-6.49	85.16	-6.48       84.05	-6.49	83.88	-6.56	84.26	-6.46	84.61	-6.49
83.08	-6.20	83.28	-6.13	83.95	-6.21	83.94	-6.21       82.77	-6.14	82.60	-6.23	83.04	-6.12	83.31	-6.17
82.39	-6.15	82.56	-6.05	83.18	-6.17	83.22	-6.17       82.02	-6.03	81.90	-6.15	82.30	-6.06	82.57	-6.07
81.95	-6.15	82.09	-6.08	82.70	-6.23	82.61	-6.23       81.56	-6.04	81.40	-6.18	81.79	-6.17	82.02	-6.10
81.64	-6.21	81.83	-6.22	82.33	-6.42	82.21	-6.45       81.22	-6.16	81.15	-6.32	81.50	-6.33	81.59	-6.37
81.44	-6.42	81.66	-6.39	82.10	-6.63	82.02	-6.65       81.03	-6.31	80.99	-6.49	81.33	-6.51	81.39	-6.60
81.36	-6.65	81.58	-6.69	82.11	-6.97	81.90	-7.10       80.93	-6.55	80.91	-6.80	81.29	-6.86	81.34	-6.99
81.28	-6.85	81.40	-6.95	81.56	-7.31	81.32	-7.51       80.81	-6.77	80.73	-7.06	80.96	-7.15	80.73	-7.29
