124.47	-2.46	124.97	-4.19	125.41	-3.81	144.94	-2.56       124.16	-2.41	124.17	-3.54	124.28	-4.11	128.56	-2.36
122.14	-4.90	122.60	-4.79	123.05	-4.79	138.81	-4.75       121.68	-4.77	121.94	-4.66	122.10	-4.53	125.24	-4.51
120.37	-5.92	120.97	-5.90	121.30	-5.88	134.70	-5.85       120.01	-5.88	120.34	-5.80	120.55	-5.75	123.18	-5.74
119.00	-6.46	119.69	-6.46	119.99	-6.44	131.56	-6.36       118.76	-6.44	119.07	-6.37	119.24	-6.32	121.65	-6.33
118.02	-6.95	118.51	-6.95	118.84	-6.94	128.95	-6.85       117.69	-6.93	117.93	-6.90	118.24	-6.85	120.31	-6.84
117.13	-7.40	117.64	-7.40	117.94	-7.40	126.91	-7.30       116.82	-7.40	117.11	-7.39	117.43	-7.35	119.15	-7.35
115.93	-7.90	116.41	-7.92	116.74	-7.91	124.71	-7.85       115.67	-7.94	115.92	-7.91	116.20	-7.89	117.83	-7.87
115.32	-8.20	115.72	-8.24	116.11	-8.24	123.19	-8.17       114.98	-8.26	115.25	-8.26	115.53	-8.20	116.99	-8.21
114.47	-8.45	114.92	-8.45	115.37	-8.49	121.66	-8.44       114.19	-8.51	114.47	-8.51	114.83	-8.47	116.08	-8.46
113.70	-8.61	114.10	-8.63	114.50	-8.64	120.16	-8.59       113.39	-8.70	113.64	-8.69	114.00	-8.66	115.10	-8.65
107.23	-8.71	107.60	-8.73	107.96	-8.72	112.89	-8.72       106.82	-8.87	107.07	-8.84	107.36	-8.82	108.50	-8.82
102.30	-9.41	102.60	-9.43	103.02	-9.42	107.24	-9.41       101.85	-9.62	102.04	-9.58	102.32	-9.57	103.25	-9.55
98.58	-9.70	98.87	-9.72	99.24	-9.71	102.84	-9.70       98.04	-9.93	98.21	-9.91	98.48	-9.88	99.30	-9.88
95.68	-9.75	95.95	-9.77	96.31	-9.77	99.45	-9.76       95.06	-9.99	95.21	-9.97	95.47	-9.95	96.26	-9.94
93.47	-9.60	93.74	-9.61	94.12	-9.60	96.79	-9.58       92.81	-9.83	93.01	-9.81	93.29	-9.79	94.01	-9.79
91.64	-9.48	91.87	-9.49	92.22	-9.50	94.49	-9.47       90.89	-9.70	91.13	-9.68	91.35	-9.68	92.03	-9.67
90.11	-9.26	90.35	-9.28	90.73	-9.29	92.67	-9.26       89.38	-9.47	89.62	-9.46	89.84	-9.44	90.47	-9.44
88.98	-9.05	89.13	-9.10	89.57	-9.11	91.21	-9.09       88.14	-9.29	88.40	-9.28	88.62	-9.26	89.30	-9.26
87.95	-8.85	88.11	-8.88	88.50	-8.88	89.87	-8.87       87.11	-9.06	87.36	-9.04	87.57	-9.02	88.12	-9.03
86.23	-8.52	86.39	-8.55	86.81	-8.55	87.89	-8.54       85.35	-8.72	85.59	-8.69	85.83	-8.67	86.35	-8.67
85.01	-8.10	85.10	-8.13	85.48	-8.14	86.32	-8.14       84.08	-8.30	84.23	-8.26	84.52	-8.26	85.03	-8.26
83.98	-7.82	84.03	-7.86	84.41	-7.86	85.03	-7.87       82.98	-8.00	83.13	-7.97	83.44	-7.96	83.94	-7.97
83.12	-7.58	83.27	-7.63	83.60	-7.62	84.01	-7.64       82.21	-7.76	82.30	-7.72	82.65	-7.71	83.08	-7.73
82.44	-7.32	82.56	-7.36	82.86	-7.36	83.22	-7.39       81.48	-7.48	81.60	-7.44	81.92	-7.44	82.38	-7.50
80.20	-6.52	80.34	-6.62	80.59	-6.62	80.88	-6.66       79.22	-6.68	79.32	-6.65	79.66	-6.70	80.06	-6.73
79.05	-5.99	79.12	-6.13	79.48	-6.13	79.68	-6.20       78.07	-6.14	78.15	-6.09	78.47	-6.18	78.89	-6.21
78.44	-5.82	78.52	-5.94	78.84	-5.94	79.05	-6.04       77.42	-5.90	77.52	-5.85	77.86	-5.98	78.24	-6.02
78.02	-5.81	78.15	-5.88	78.38	-5.90	78.50	-6.03       76.96	-5.81	77.08	-5.76	77.45	-5.92	77.76	-5.97
77.73	-5.87	77.95	-5.96	78.08	-5.99	78.14	-6.15       76.67	-5.87	76.87	-5.85	77.19	-6.00	77.41	-6.05
77.60	-5.97	77.84	-6.08	77.90	-6.12	77.98	-6.34       76.52	-5.96	76.72	-6.01	77.07	-6.13	77.25	-6.18
77.54	-6.13	77.80	-6.35	77.92	-6.41	77.95	-6.71       76.48	-6.13	76.68	-6.29	77.03	-6.42	77.23	-6.50
77.61	-6.31	77.73	-6.60	77.56	-6.69	77.48	-7.06       76.45	-6.28	76.54	-6.49	76.73	-6.66	76.68	-6.76
