96.33	-1.45	96.64	-4.18	96.82	-3.79	97.21	-3.70       97.06	-1.29	97.09	-3.55	97.13	-3.87	97.23	-4.07
95.05	-4.66	95.38	-4.65	95.53	-4.59	95.88	-4.55       95.76	-4.57	95.84	-4.52	95.92	-4.46	96.02	-4.41
93.92	-6.23	94.32	-6.24	94.44	-6.22	94.84	-6.20       94.66	-6.21	94.81	-6.19	94.88	-6.17	95.00	-6.12
93.04	-7.12	93.36	-7.15	93.48	-7.13	93.93	-7.11       93.71	-7.13	93.86	-7.10	93.93	-7.09	94.05	-7.08
92.20	-7.87	92.40	-7.92	92.56	-7.93	92.97	-7.90       92.80	-7.91	92.92	-7.88	92.99	-7.91	93.13	-7.86
91.39	-8.66	91.61	-8.69	91.76	-8.69	92.20	-8.68       92.03	-8.70	92.15	-8.68	92.24	-8.66	92.38	-8.67
90.33	-9.27	90.58	-9.31	90.74	-9.33	91.20	-9.31       90.99	-9.34	91.08	-9.33	91.13	-9.33	91.36	-9.31
89.72	-9.81	89.87	-9.84	90.01	-9.85	90.52	-9.83       90.31	-9.87	90.37	-9.86	90.47	-9.86	90.66	-9.87
89.00	-10.20	89.15	-10.25	89.30	-10.24	89.75	-10.25       89.51	-10.25	89.62	-10.28	89.74	-10.30	89.92	-10.29
88.15	-10.56	88.39	-10.60	88.47	-10.59	88.95	-10.59       88.76	-10.65	88.83	-10.65	88.94	-10.64	89.15	-10.65
81.80	-12.19	81.97	-12.22	82.01	-12.23	82.48	-12.23       82.29	-12.33	82.34	-12.33	82.37	-12.33	82.60	-12.33
76.65	-14.02	76.74	-14.05	76.80	-14.07	77.21	-14.07       77.01	-14.21	77.09	-14.21	77.09	-14.20	77.33	-14.20
72.52	-15.04	72.62	-15.05	72.66	-15.08	73.05	-15.07       72.84	-15.25	72.87	-15.25	72.89	-15.24	73.10	-15.24
69.25	-15.53	69.32	-15.54	69.37	-15.57	69.73	-15.57       69.51	-15.77	69.53	-15.77	69.53	-15.76	69.76	-15.76
66.70	-15.64	66.72	-15.66	66.78	-15.67	67.12	-15.69       66.88	-15.90	66.90	-15.89	66.92	-15.88	67.11	-15.89
64.47	-15.77	64.47	-15.76	64.51	-15.79	64.87	-15.78       64.61	-16.01	64.62	-16.02	64.63	-16.00	64.83	-15.99
62.53	-15.65	62.55	-15.64	62.57	-15.68	62.92	-15.67       62.64	-15.90	62.66	-15.90	62.66	-15.90	62.87	-15.90
61.00	-15.45	61.01	-15.44	61.00	-15.47	61.42	-15.46       61.03	-15.68	61.08	-15.72	61.06	-15.69	61.31	-15.70
59.69	-15.17	59.69	-15.17	59.69	-15.19	60.04	-15.18       59.71	-15.41	59.71	-15.42	59.73	-15.43	59.94	-15.40
57.63	-14.75	57.62	-14.76	57.64	-14.78	57.97	-14.75       57.61	-14.99	57.63	-15.00	57.63	-15.00	57.84	-14.97
55.94	-14.19	55.95	-14.21	55.93	-14.23	56.27	-14.22       55.89	-14.44	55.91	-14.46	55.92	-14.45	56.12	-14.44
54.55	-13.74	54.55	-13.76	54.57	-13.79	54.85	-13.77       54.47	-13.99	54.48	-14.00	54.50	-14.00	54.71	-13.98
53.38	-13.23	53.39	-13.26	53.41	-13.28	53.70	-13.26       53.28	-13.48	53.33	-13.49	53.31	-13.48	53.54	-13.47
52.39	-12.65	52.43	-12.67	52.41	-12.69	52.73	-12.67       52.32	-12.89	52.31	-12.89	52.31	-12.88	52.54	-12.86
49.66	-10.62	49.64	-10.71	49.66	-10.73	49.95	-10.71       49.50	-10.86	49.53	-10.88	49.53	-10.89	49.72	-10.87
48.32	-9.01	48.32	-9.10	48.33	-9.12	48.59	-9.11       48.15	-9.22	48.15	-9.26	48.16	-9.26	48.37	-9.25
47.48	-8.13	47.51	-8.19	47.50	-8.24	47.77	-8.21       47.31	-8.29	47.32	-8.33	47.33	-8.36	47.52	-8.35
46.97	-7.35	46.98	-7.44	46.99	-7.48	47.23	-7.47       46.79	-7.50	46.79	-7.56	46.80	-7.59	46.98	-7.60
46.68	-6.84	46.73	-6.95	46.71	-6.99	46.88	-6.99       46.49	-6.98	46.49	-7.05	46.52	-7.09	46.65	-7.10
46.44	-6.42	46.50	-6.55	46.52	-6.62	46.67	-6.62       46.26	-6.55	46.28	-6.65	46.31	-6.69	46.43	-6.71
46.39	-6.22	46.47	-6.44	46.47	-6.54	46.64	-6.58       46.19	-6.37	46.23	-6.53	46.26	-6.63	46.40	-6.65
46.19	-6.03	46.18	-6.35	46.15	-6.46	46.14	-6.51       45.94	-6.16	45.92	-6.41	45.90	-6.52	45.89	-6.58
