85.36	-5.16	85.64	-5.37	85.36	-5.35	85.40	-5.36       88.66	-5.61	88.34	-5.63	88.60	-5.61	90.72	-5.57
83.26	-6.44	83.52	-6.49	83.18	-6.47	83.30	-6.49       86.35	-6.55	86.12	-6.54	86.43	-6.51	87.58	-6.52
81.98	-7.22	82.25	-7.26	81.89	-7.27	82.05	-7.25       84.95	-7.16	84.83	-7.16	85.05	-7.15	86.06	-7.14
81.04	-7.91	81.23	-7.91	80.94	-7.91	81.04	-7.90       83.98	-7.72	83.82	-7.71	84.10	-7.71	84.91	-7.71
80.15	-8.51	80.29	-8.53	80.05	-8.50	80.14	-8.50       83.10	-8.22	82.91	-8.24	83.18	-8.25	83.84	-8.25
79.46	-9.17	79.56	-9.19	79.30	-9.14	79.38	-9.14       82.38	-8.80	82.21	-8.84	82.47	-8.84	82.95	-8.88
78.48	-9.63	78.60	-9.64	78.32	-9.60	78.48	-9.58       81.45	-9.21	81.29	-9.26	81.51	-9.26	81.93	-9.31
77.90	-10.10	77.99	-10.09	77.74	-10.03	77.80	-10.03       80.87	-9.59	80.67	-9.66	80.93	-9.68	81.39	-9.70
77.26	-10.45	77.31	-10.43	77.05	-10.36	77.16	-10.35       80.24	-9.88	80.01	-9.94	80.26	-9.97	80.32	-10.12
76.55	-10.77	76.62	-10.75	76.34	-10.66	76.44	-10.66       79.54	-10.16	79.28	-10.21	79.54	-10.24	79.39	-10.46
70.91	-12.27	70.96	-12.25	70.71	-12.13	70.80	-12.09       74.08	-11.27	73.75	-11.32	73.99	-11.33	73.89	-11.69
66.21	-13.95	66.34	-13.91	66.12	-13.78	66.25	-13.75       69.52	-12.70	69.18	-12.74	69.50	-12.75	69.21	-13.28
62.65	-14.75	62.71	-14.72	62.54	-14.59	62.68	-14.53       65.95	-13.35	65.62	-13.39	65.90	-13.39	65.33	-14.33
59.85	-15.04	59.91	-14.99	59.80	-14.87	59.95	-14.83       63.13	-13.51	62.83	-13.53	63.05	-13.53	62.38	-14.73
57.70	-14.99	57.77	-14.94	57.69	-14.84	57.84	-14.79       60.94	-13.34	60.65	-13.34	60.82	-13.35	60.12	-14.76
55.86	-14.93	55.88	-14.89	55.83	-14.80	55.97	-14.74       59.02	-13.15	58.74	-13.12	58.93	-13.15	58.10	-14.54
54.27	-14.68	54.32	-14.64	54.30	-14.54	54.43	-14.50       57.41	-12.73	57.17	-12.70	57.33	-12.75	62.42	-6.14
53.01	-14.38	53.08	-14.35	53.06	-14.24	53.18	-14.23       56.12	-12.29	55.91	-12.27	56.07	-12.32	57.12	-11.71
51.99	-14.04	52.02	-14.01	52.02	-13.91	52.14	-13.88       55.04	-11.80	54.81	-11.77	54.95	-11.81	54.23	-13.50
50.33	-13.50	50.41	-13.48	50.42	-13.41	50.54	-13.37       53.34	-10.95	53.16	-10.93	53.28	-10.96	52.76	-12.18
49.03	-12.84	49.08	-12.83	49.10	-12.76	49.22	-12.75       51.98	-9.95	51.84	-9.93	51.91	-10.00	51.05	-12.39
48.02	-12.34	48.04	-12.33	48.09	-12.27	48.18	-12.26       50.90	-9.09	50.77	-9.11	50.82	-9.12	49.82	-12.21
47.15	-11.78	47.19	-11.80	47.24	-11.73	47.30	-11.72       50.03	-8.15	49.92	-8.21	49.96	-8.21	48.82	-11.85
46.48	-11.21	46.50	-11.22	46.57	-11.17	46.62	-11.15       49.35	-7.19	49.27	-7.29	49.27	-7.28	48.06	-11.27
44.42	-9.43	44.49	-9.48	44.58	-9.47	44.62	-9.46       47.53	-3.64	47.47	-3.82	47.44	-3.81	45.87	-9.48
43.50	-8.08	43.56	-8.12	43.60	-8.11	43.67	-8.11       46.89	-0.54	46.82	-0.77	46.79	-0.76	44.82	-8.08
42.90	-7.39	42.94	-7.45	43.00	-7.46	43.07	-7.44       46.64	1.89	46.57	1.63	46.56	1.63	44.13	-7.42
42.52	-6.81	42.60	-6.88	42.66	-6.91	42.69	-6.90       46.75	4.68	46.71	4.09	46.68	4.04	43.70	-6.93
42.36	-6.50	42.44	-6.57	42.49	-6.62	42.53	-6.61       47.14	7.11	47.11	6.64	47.10	6.49	43.45	-6.55
42.21	-6.25	42.26	-6.35	42.34	-6.40	42.38	-6.40       47.83	8.67	47.68	7.80	47.68	7.61	43.27	-6.38
42.21	-6.24	42.30	-6.42	42.35	-6.52	42.39	-6.54       48.73	9.69	48.39	8.86	48.45	8.76	43.28	-6.62
41.93	-6.27	41.93	-6.52	41.96	-6.66	41.97	-6.67       49.27	11.24	48.94	10.37	48.98	10.22	42.75	-6.52
