93.67	-5.91	93.78	-5.65	93.72	-5.49	94.49	-5.44       91.37	-5.61	91.33	-5.70	91.50	-5.60	94.26	-5.55
91.16	-6.37	91.38	-6.27	91.42	-6.17	91.97	-6.15       88.93	-6.33	88.97	-6.28	89.22	-6.21	90.89	-6.23
89.70	-6.84	89.96	-6.78	90.03	-6.74	90.61	-6.69       87.55	-6.82	87.68	-6.79	87.92	-6.74	89.28	-6.75
88.70	-7.26	88.94	-7.21	89.06	-7.18	89.63	-7.17       86.57	-7.26	86.71	-7.21	86.98	-7.20	88.09	-7.23
87.93	-7.65	88.10	-7.63	88.19	-7.59	88.69	-7.56       85.72	-7.66	85.85	-7.64	86.09	-7.60	87.08	-7.66
87.14	-8.08	87.38	-8.08	87.51	-8.07	87.96	-8.05       85.10	-8.11	85.13	-8.11	85.37	-8.08	86.26	-8.14
86.35	-8.41	86.47	-8.42	86.55	-8.42	87.08	-8.41       84.19	-8.43	84.31	-8.42	84.48	-8.43	85.21	-8.50
85.76	-8.72	85.94	-8.74	86.03	-8.71	86.46	-8.71       83.64	-8.74	83.70	-8.73	83.91	-8.76	84.56	-8.81
85.18	-8.90	85.39	-8.93	85.47	-8.93	85.90	-8.91       82.98	-8.93	83.10	-8.95	83.06	-9.07	83.93	-9.01
84.51	-9.08	84.72	-9.11	84.80	-9.11	85.26	-9.09       82.37	-9.14	82.47	-9.13	82.35	-9.27	83.25	-9.20
79.70	-9.53	79.77	-9.56	79.85	-9.55	80.26	-9.52       77.52	-9.66	77.63	-9.60	77.41	-9.76	78.36	-9.66
75.79	-10.65	75.79	-10.68	75.88	-10.66	76.31	-10.62       73.64	-10.82	73.78	-10.77	73.40	-10.84	74.38	-10.81
72.71	-11.23	72.73	-11.25	72.78	-11.24	73.23	-11.20       70.60	-11.42	70.73	-11.37	70.51	-11.36	71.26	-11.38
70.30	-11.48	70.34	-11.50	70.36	-11.48	70.79	-11.43       68.22	-11.67	68.31	-11.62	68.14	-11.59	68.84	-11.62
68.45	-11.51	68.45	-11.52	68.49	-11.49	68.92	-11.46       66.36	-11.68	66.48	-11.64	66.31	-11.58	66.93	-11.61
66.76	-11.54	66.74	-11.54	66.81	-11.51	67.24	-11.48       64.75	-11.67	64.81	-11.65	64.65	-11.59	65.25	-11.61
65.36	-11.42	65.36	-11.43	65.45	-11.41	65.81	-11.36       63.39	-11.54	63.44	-11.53	63.33	-11.44	63.87	-11.46
64.25	-11.30	64.25	-11.31	64.30	-11.29	64.73	-11.25       62.28	-11.41	62.33	-11.41	62.21	-11.32	62.77	-11.34
63.20	-11.12	63.25	-11.13	63.25	-11.11	63.67	-11.09       61.29	-11.21	61.35	-11.22	61.25	-11.12	61.76	-11.14
61.59	-10.87	61.59	-10.86	61.65	-10.85	62.02	-10.81       59.71	-10.94	59.78	-10.92	59.70	-10.82	60.18	-10.84
60.29	-10.46	60.28	-10.45	60.40	-10.43	60.73	-10.41       58.42	-10.49	58.49	-10.49	58.44	-10.40	58.89	-10.43
59.20	-10.16	59.23	-10.16	59.29	-10.13	59.66	-10.13       57.41	-10.19	57.47	-10.19	57.44	-10.08	57.84	-10.11
58.33	-9.83	58.33	-9.83	58.40	-9.80	58.75	-9.79       56.57	-9.84	56.62	-9.84	56.59	-9.74	56.98	-9.77
57.57	-9.46	57.58	-9.46	57.67	-9.43	58.00	-9.42       55.83	-9.46	55.89	-9.46	55.91	-9.35	56.29	-9.39
55.23	-8.23	55.26	-8.25	55.33	-8.24	55.66	-8.23       53.58	-8.23	53.66	-8.26	53.69	-8.17	54.04	-8.20
54.05	-7.17	54.06	-7.19	54.16	-7.17	54.49	-7.17       52.46	-7.15	52.54	-7.18	52.56	-7.13	52.91	-7.16
53.34	-6.61	53.36	-6.66	53.44	-6.61	53.75	-6.61       51.74	-6.58	51.83	-6.64	51.86	-6.59	52.20	-6.64
52.89	-6.15	52.88	-6.22	52.96	-6.14	53.24	-6.15       51.27	-6.10	51.37	-6.19	51.41	-6.14	51.73	-6.21
52.60	-5.84	52.62	-5.98	52.69	-5.88	52.92	-5.89       51.03	-5.82	51.13	-5.95	51.15	-5.94	51.42	-5.99
52.40	-5.67	52.43	-5.81	52.52	-5.70	52.71	-5.73       50.82	-5.62	50.92	-5.79	50.96	-5.84	51.23	-5.86
52.31	-5.74	52.37	-5.92	52.48	-5.84	52.67	-5.86       50.74	-5.66	50.87	-5.94	50.93	-6.02	51.20	-6.07
52.11	-5.72	52.11	-5.99	52.19	-5.93	52.15	-5.93       50.51	-5.63	50.57	-6.04	50.52	-6.11	50.62	-6.19
