86.32	-2.16	86.84	-4.39	86.79	-3.87	88.94	-2.67       86.10	-2.35	86.20	-4.25	91.71	-2.35	105.18	-2.24
84.97	-5.38	85.37	-5.37	85.24	-5.37	87.13	-5.33       84.43	-5.65	84.61	-5.59	89.23	-5.56	100.67	-5.44
83.67	-6.66	84.20	-6.56	84.00	-6.58	85.65	-6.54       83.11	-6.75	83.37	-6.68	87.39	-6.65	97.17	-6.60
82.75	-7.36	83.20	-7.36	83.04	-7.35	84.49	-7.34       82.12	-7.54	82.30	-7.51	85.89	-7.48	94.33	-7.46
81.91	-7.96	82.19	-8.01	82.06	-8.02	83.37	-8.00       81.18	-8.19	81.35	-8.17	84.51	-8.16	91.80	-8.13
81.09	-8.74	81.43	-8.67	81.29	-8.65	82.42	-8.65       80.35	-8.84	80.49	-8.83	83.34	-8.83	89.70	-8.81
80.15	-9.14	80.43	-9.09	80.29	-9.11	81.30	-9.10       79.35	-9.27	79.48	-9.26	82.04	-9.27	87.55	-9.30
79.49	-9.52	79.75	-9.51	79.65	-9.50	80.60	-9.51       78.67	-9.67	78.82	-9.66	81.14	-9.67	85.92	-9.72
78.80	-9.81	79.09	-9.79	79.02	-9.78	79.78	-9.79       77.97	-9.95	78.07	-9.93	80.22	-9.96	84.43	-10.00
78.06	-10.05	78.36	-10.03	78.28	-10.02	78.98	-10.04       77.25	-10.19	77.30	-10.18	79.31	-10.19	82.94	-10.24
72.72	-10.91	72.88	-10.89	72.86	-10.87	73.50	-10.87       71.78	-10.94	71.83	-10.91	73.62	-10.92	76.57	-10.94
68.51	-12.18	68.66	-12.15	68.66	-12.15	69.06	-12.14       67.61	-12.12	67.69	-12.08	69.22	-12.09	71.66	-12.09
65.31	-12.80	65.41	-12.73	65.45	-12.73	65.75	-12.72       64.48	-12.65	64.53	-12.62	65.89	-12.61	67.90	-12.62
62.78	-12.94	62.92	-12.92	62.94	-12.91	63.24	-12.90       62.06	-12.79	62.10	-12.75	63.27	-12.75	64.97	-12.77
60.81	-12.87	61.02	-12.85	61.02	-12.84	61.27	-12.84       60.19	-12.69	60.23	-12.66	61.27	-12.66	62.68	-12.68
59.16	-12.80	59.29	-12.78	59.36	-12.76	59.55	-12.77       58.57	-12.60	58.61	-12.57	59.47	-12.57	60.66	-12.59
57.75	-12.56	57.89	-12.54	57.95	-12.52	58.14	-12.52       57.23	-12.37	57.28	-12.33	58.01	-12.33	59.02	-12.37
56.68	-12.31	56.79	-12.32	56.87	-12.29	57.06	-12.29       56.16	-12.13	56.21	-12.10	56.84	-12.10	57.67	-12.15
55.73	-12.01	55.79	-12.05	55.87	-12.01	56.07	-12.02       55.21	-11.85	55.25	-11.84	55.88	-11.83	56.43	-11.91
54.24	-11.58	54.27	-11.62	54.38	-11.58	54.54	-11.59       53.76	-11.44	53.82	-11.42	54.38	-11.43	54.69	-11.52
53.05	-11.02	53.04	-11.07	53.19	-11.02	53.32	-11.04       52.59	-10.90	52.63	-10.89	53.17	-10.90	53.25	-11.03
52.07	-10.59	52.08	-10.65	52.22	-10.61	52.34	-10.63       51.65	-10.50	51.69	-10.50	52.21	-10.52	52.07	-10.69
51.28	-10.15	51.28	-10.20	51.44	-10.16	51.38	-10.21       50.87	-10.06	50.91	-10.08	51.40	-10.09	51.09	-10.31
50.64	-9.69	50.61	-9.74	50.81	-9.71	50.93	-9.70       50.22	-9.63	50.28	-9.63	50.75	-9.65	50.27	-9.94
48.62	-8.28	48.66	-8.31	48.78	-8.30	48.95	-8.29       48.25	-8.25	48.31	-8.31	48.74	-8.32	48.05	-8.81
47.64	-7.07	47.66	-7.10	47.80	-7.10	47.97	-7.10       47.23	-7.09	47.31	-7.15	47.73	-7.17	46.98	-7.91
46.97	-6.42	47.04	-6.46	47.15	-6.46	47.26	-6.48       46.61	-6.44	46.65	-6.53	47.08	-6.57	46.31	-7.60
46.57	-5.86	46.67	-5.88	46.75	-5.89	46.82	-5.92       46.22	-5.88	46.22	-5.98	46.62	-6.02	45.78	-7.41
46.38	-5.46	46.44	-5.51	46.55	-5.52	46.58	-5.57       45.99	-5.49	46.05	-5.63	46.36	-5.69	45.47	-7.50
46.20	-5.12	46.32	-5.19	46.42	-5.22	46.40	-5.30       45.82	-5.16	45.90	-5.31	46.18	-5.40	45.29	-7.75
46.23	-4.97	46.34	-5.22	46.44	-5.34	46.49	-5.29       45.80	-5.05	45.90	-5.28	46.19	-5.41	45.30	-8.43
46.09	-4.79	46.14	-5.21	46.12	-5.30	46.10	-5.23       45.60	-4.87	45.62	-5.21	45.69	-5.36	44.68	-9.18
