110.62	-4.98	112.05	-5.04	108.69	-5.16	116.41	-5.01       104.83	-5.15	105.64	-5.20	105.49	-5.06	106.00	-5.08
108.19	-5.77	109.10	-5.68	106.08	-5.84	112.55	-5.87       102.15	-5.99	103.09	-5.94	102.86	-5.87	103.35	-5.88
108.17	-5.88	107.42	-6.24	104.44	-6.45	110.25	-6.44       100.73	-6.61	101.52	-6.55	101.33	-6.52	101.78	-6.50
111.10	-12.26	106.27	-6.63	103.35	-6.85	108.58	-6.89       99.75	-7.07	100.30	-7.01	100.18	-6.98	100.63	-6.96
118.95	-19.97	105.31	-7.02	102.24	-7.25	107.10	-7.32       98.64	-7.52	99.36	-7.42	99.14	-7.39	99.63	-7.37
122.85	-6.88	104.65	-7.40	101.59	-7.68	106.06	-7.74       97.21	-8.00	98.57	-7.84	98.32	-7.81	98.84	-7.81
118.28	-12.35	103.53	-7.80	100.56	-8.04	104.71	-8.16       96.29	-8.36	97.53	-8.22	97.32	-8.20	97.83	-8.18
125.80	-14.97	102.98	-8.07	99.99	-8.30	103.84	-8.43       95.54	-8.60	97.18	-8.47	96.62	-8.47	97.30	-8.46
123.42	-7.25	102.32	-8.27	99.44	-8.50	102.96	-8.63       95.28	-8.75	96.54	-8.64	95.95	-8.65	96.63	-8.66
122.89	-6.79	101.59	-8.40	98.74	-8.63	102.04	-8.80       94.49	-8.90	95.87	-8.79	95.16	-8.80	95.95	-8.80
115.03	-12.31	96.36	-8.54	93.70	-8.85	96.63	-9.10       89.48	-9.33	90.80	-9.14	90.12	-9.12	90.86	-9.12
102.08	-6.45	91.92	-9.59	89.51	-9.98	92.06	-10.30       85.64	-10.55	86.43	-10.40	86.10	-10.33	86.73	-10.32
95.12	-9.20	87.69	-10.64	86.05	-10.67	88.21	-11.03       82.40	-11.28	83.01	-11.18	82.76	-11.07	83.33	-11.07
85.26	-10.29	84.52	-11.01	83.28	-11.03	85.03	-11.40       79.58	-11.67	80.27	-11.57	80.02	-11.47	80.55	-11.46
82.04	-11.09	81.91	-11.00	81.06	-11.07	82.56	-11.44       77.36	-11.74	78.14	-11.65	77.85	-11.56	78.35	-11.55
79.82	-11.23	79.82	-11.06	79.02	-11.12	80.28	-11.49       75.33	-11.83	76.15	-11.72	75.88	-11.64	76.37	-11.64
77.93	-11.11	78.09	-10.86	77.38	-10.98	78.50	-11.35       73.72	-11.72	74.50	-11.65	74.28	-11.56	74.73	-11.55
76.51	-10.89	76.58	-10.75	75.97	-10.82	77.10	-11.19       72.38	-11.60	73.10	-11.55	72.92	-11.46	73.43	-11.44
75.28	-10.58	75.27	-10.48	74.79	-10.58	75.79	-10.94       71.24	-11.41	71.86	-11.39	71.72	-11.28	72.23	-11.27
73.22	-10.17	73.17	-10.00	72.93	-10.23	73.77	-10.53       69.34	-11.13	70.00	-11.14	69.89	-11.01	70.36	-11.00
71.62	-9.64	71.66	-9.37	71.35	-9.84	72.12	-10.02       67.90	-10.70	68.49	-10.76	68.41	-10.62	68.82	-10.62
70.30	-9.27	70.40	-8.89	70.14	-9.53	70.76	-9.58       66.66	-10.41	67.47	-10.52	67.15	-10.33	67.53	-10.33
69.17	-8.92	69.37	-8.40	69.08	-9.15	69.69	-9.14       65.71	-10.08	66.43	-10.14	66.14	-10.02	66.57	-10.03
68.24	-8.48	68.48	-7.85	68.25	-8.62	68.78	-8.64       64.80	-9.73	65.32	-9.72	65.29	-9.65	65.66	-9.66
65.58	-6.60	65.93	-5.78	65.55	-6.77	66.07	-6.85       62.28	-8.59	62.76	-8.57	62.77	-8.54	63.09	-8.58
64.31	-4.92	64.74	-4.03	64.26	-5.23	64.79	-5.36       60.99	-7.70	61.32	-7.67	61.49	-7.71	61.79	-7.74
63.62	-3.66	64.08	-2.73	63.53	-4.17	64.00	-4.36       60.19	-7.28	60.66	-7.24	60.73	-7.34	61.06	-7.37
63.19	-2.61	63.76	-1.58	63.08	-3.24	63.50	-3.48       59.66	-6.98	60.10	-6.96	60.22	-7.08	60.56	-7.10
63.06	-1.56	63.62	-0.84	62.82	-2.50	63.16	-2.80       59.38	-6.90	59.83	-6.85	59.92	-7.02	60.21	-7.04
63.10	-0.73	63.71	0.03	62.80	-1.90	63.14	-2.21       59.20	-6.90	59.76	-6.87	59.77	-7.07	60.07	-7.11
63.18	-0.03	63.63	-0.04	62.87	-1.63	63.21	-2.04       59.11	-7.24	59.66	-7.25	59.69	-7.51	60.08	-7.58
63.23	0.91	63.31	-0.01	62.37	-1.26	62.51	-1.69       58.74	-7.42	59.13	-7.49	59.13	-7.81	59.31	-7.88
