94.39	-1.52	94.14	-4.60	94.80	-4.23	104.24	-0.22       94.71	-0.80	94.89	-4.74	95.35	-4.61	99.48	-2.06
93.52	-3.16	93.28	-3.23	93.80	-3.21	101.15	-3.16       93.82	-3.19	94.07	-3.20	94.56	-3.21	97.45	-3.15
92.66	-5.34	92.55	-5.36	93.04	-5.34	99.10	-5.29       93.09	-5.39	93.35	-5.35	93.81	-5.35	96.17	-5.31
91.98	-6.40	91.80	-6.37	92.31	-6.38	97.49	-6.35       92.42	-6.40	92.66	-6.38	93.04	-6.42	95.16	-6.38
91.26	-7.18	91.02	-7.15	91.51	-7.15	95.98	-7.15       91.62	-7.16	91.82	-7.17	92.22	-7.21	94.07	-7.18
90.45	-7.94	90.32	-7.92	90.76	-7.89	94.71	-7.89       90.85	-7.94	91.10	-7.92	91.47	-7.97	93.14	-7.94
89.51	-8.53	89.32	-8.50	89.81	-8.49	93.29	-8.53       89.93	-8.57	90.09	-8.55	90.44	-8.59	91.98	-8.57
88.88	-9.02	88.65	-8.99	89.10	-8.98	92.19	-9.00       89.31	-9.05	89.47	-9.05	89.82	-9.08	91.17	-9.08
88.16	-9.39	87.96	-9.35	88.42	-9.35	91.13	-9.38       88.56	-9.41	88.77	-9.41	89.11	-9.46	90.32	-9.45
87.40	-9.67	87.21	-9.65	87.69	-9.64	90.07	-9.67       87.81	-9.73	87.98	-9.72	88.28	-9.76	89.36	-9.76
81.32	-10.64	81.15	-10.59	81.58	-10.57	83.51	-10.59       81.70	-10.71	81.84	-10.70	82.08	-10.71	83.06	-10.73
76.55	-11.82	76.45	-11.77	76.86	-11.75	78.47	-11.76       76.96	-11.91	77.07	-11.92	77.33	-11.92	78.08	-11.91
73.00	-12.34	72.90	-12.28	73.30	-12.26	74.62	-12.27       73.37	-12.44	73.46	-12.45	73.71	-12.43	74.35	-12.45
70.23	-12.45	70.11	-12.40	70.53	-12.38	71.57	-12.38       70.56	-12.57	70.67	-12.59	70.91	-12.55	71.49	-12.59
68.13	-12.30	68.09	-12.26	68.44	-12.23	69.30	-12.23       68.46	-12.44	68.53	-12.46	68.80	-12.43	69.36	-12.46
66.29	-12.18	66.22	-12.12	66.62	-12.10	67.29	-12.10       66.61	-12.32	66.68	-12.34	66.95	-12.30	67.43	-12.34
64.85	-11.90	64.76	-11.83	65.17	-11.82	65.61	-11.82       65.11	-12.04	65.18	-12.07	65.48	-12.02	65.91	-12.08
63.62	-11.63	63.61	-11.58	63.99	-11.56	64.32	-11.57       63.91	-11.79	63.99	-11.83	64.24	-11.77	64.73	-11.81
62.61	-11.31	62.58	-11.27	62.95	-11.24	63.14	-11.26       62.89	-11.48	62.95	-11.50	63.21	-11.45	63.67	-11.50
61.08	-10.82	61.05	-10.78	61.41	-10.76	61.44	-10.78       61.30	-10.99	61.33	-11.02	61.62	-10.98	62.01	-11.04
59.85	-10.25	59.83	-10.22	60.14	-10.20	60.12	-10.24       60.05	-10.42	60.07	-10.46	60.36	-10.42	60.69	-10.50
58.86	-9.83	58.83	-9.80	59.16	-9.79	59.10	-9.83       59.03	-10.00	59.04	-10.05	59.35	-9.99	59.67	-10.08
58.09	-9.40	58.07	-9.37	58.37	-9.35	58.27	-9.41       58.25	-9.58	58.24	-9.63	58.54	-9.58	58.84	-9.65
57.46	-8.96	57.43	-8.94	57.73	-8.94	57.57	-9.00       57.57	-9.14	57.59	-9.19	57.88	-9.15	58.17	-9.21
55.48	-7.70	55.47	-7.72	55.75	-7.72	55.57	-7.84       55.53	-7.87	55.54	-7.93	55.83	-7.90	56.11	-7.98
54.54	-6.75	54.54	-6.77	54.81	-6.77	54.58	-6.96       54.51	-6.87	54.51	-6.94	54.85	-6.90	55.09	-7.00
53.96	-6.33	53.92	-6.34	54.21	-6.37	53.91	-6.62       53.87	-6.41	53.89	-6.49	54.19	-6.44	54.42	-6.56
53.57	-5.97	53.55	-6.01	53.80	-6.09	53.46	-6.40       53.47	-6.00	53.48	-6.12	53.81	-6.06	53.98	-6.22
53.38	-5.81	53.36	-5.85	53.58	-5.97	53.18	-6.41       53.24	-5.77	53.25	-5.95	53.57	-5.88	53.72	-6.06
53.27	-5.73	53.20	-5.78	53.41	-5.92	52.99	-6.56       53.07	-5.61	53.13	-5.81	53.41	-5.79	53.54	-5.97
53.24	-5.90	53.22	-5.98	53.44	-6.17	52.95	-7.06       53.03	-5.63	53.12	-5.94	53.41	-5.95	53.53	-6.16
53.04	-5.98	53.00	-6.07	53.03	-6.30	52.53	-7.51       52.96	-5.55	52.96	-5.97	53.11	-6.08	53.10	-6.26
